entity_id,entity_type,declared_annual_income,kyc_status,age,geography_tier
ENT_11992,TRUST,49400000,VERIFIED,,metro
ENT_11993,TRUST,9800000,VERIFIED,,metro
ENT_11994,INDIVIDUAL,8900000,VERIFIED,46.0,tier2
ENT_11995,INDIVIDUAL,0,VERIFIED,22.0,metro
ENT_11996,TRUST,87000000,VERIFIED,,rural
ENT_11997,BUSINESS,1700000,VERIFIED,,metro
ENT_11998,INDIVIDUAL,2600000,VERIFIED,21.0,tier2
ENT_11999,INDIVIDUAL,2100000,VERIFIED,49.0,rural
ENT_12000,BUSINESS,1900000,VERIFIED,,metro
ENT_12001,INDIVIDUAL,1300000,VERIFIED,61.0,tier2
ENT_12002,INDIVIDUAL,0,VERIFIED,39.0,metro
ENT_12003,BUSINESS,94700000,VERIFIED,,metro
ENT_12004,INDIVIDUAL,10000000,VERIFIED,40.0,metro
ENT_12005,INDIVIDUAL,5500000,VERIFIED,31.0,metro
ENT_12006,INDIVIDUAL,1500000,VERIFIED,63.0,tier2
ENT_12007,INDIVIDUAL,3300000,VERIFIED,65.0,tier2
ENT_12008,INDIVIDUAL,3300000,VERIFIED,37.0,metro
ENT_12009,INDIVIDUAL,1200000,VERIFIED,49.0,tier2
ENT_12010,INDIVIDUAL,10000000,VERIFIED,45.0,metro
ENT_12011,INDIVIDUAL,700000,VERIFIED,31.0,tier2
ENT_12012,TRUST,4200000,VERIFIED,,metro
ENT_12013,INDIVIDUAL,1300000,VERIFIED,36.0,metro
ENT_12014,INDIVIDUAL,1200000,VERIFIED,63.0,tier2
ENT_12015,BUSINESS,6100000,VERIFIED,,metro
ENT_12016,INDIVIDUAL,6900000,VERIFIED,52.0,tier2
ENT_12017,INDIVIDUAL,500000,VERIFIED,31.0,tier2
ENT_12018,INDIVIDUAL,1200000,VERIFIED,36.0,metro
ENT_12019,INDIVIDUAL,4800000,VERIFIED,52.0,metro
ENT_12020,INDIVIDUAL,8900000,VERIFIED,65.0,metro
ENT_12021,TRUST,28100000,VERIFIED,,metro
ENT_12022,INDIVIDUAL,1400000,VERIFIED,55.0,metro
ENT_12023,INDIVIDUAL,7100000,VERIFIED,22.0,metro
ENT_12024,INDIVIDUAL,0,VERIFIED,32.0,rural
ENT_12025,INDIVIDUAL,700000,VERIFIED,60.0,metro
ENT_12026,BUSINESS,43000000,VERIFIED,,metro
ENT_12027,INDIVIDUAL,25000000,VERIFIED,39.0,tier2
ENT_12028,INDIVIDUAL,6600000,VERIFIED,29.0,rural
ENT_12029,INDIVIDUAL,1000000,VERIFIED,46.0,tier2
ENT_12030,INDIVIDUAL,0,VERIFIED,57.0,rural
ENT_12031,INDIVIDUAL,0,VERIFIED,57.0,tier2
ENT_12032,INDIVIDUAL,900000,VERIFIED,28.0,metro
ENT_12033,INDIVIDUAL,31700000,VERIFIED,54.0,metro
ENT_12034,INDIVIDUAL,9100000,VERIFIED,55.0,rural
ENT_12035,INDIVIDUAL,1300000,VERIFIED,54.0,rural
ENT_12036,INDIVIDUAL,5100000,VERIFIED,18.0,metro
ENT_12037,INDIVIDUAL,1300000,VERIFIED,38.0,metro
ENT_12038,INDIVIDUAL,400000,VERIFIED,40.0,metro
ENT_12039,INDIVIDUAL,1000000,VERIFIED,50.0,metro
ENT_12040,INDIVIDUAL,3000000,VERIFIED,22.0,metro
ENT_12041,BUSINESS,9600000,VERIFIED,,metro
ENT_12042,INDIVIDUAL,1100000,VERIFIED,25.0,rural
ENT_12043,INDIVIDUAL,6200000,VERIFIED,40.0,metro
ENT_12044,BUSINESS,45100000,VERIFIED,,metro
ENT_12045,INDIVIDUAL,900000,VERIFIED,65.0,metro
ENT_12046,INDIVIDUAL,700000,VERIFIED,39.0,tier2
ENT_12047,INDIVIDUAL,2700000,VERIFIED,22.0,rural
ENT_12048,TRUST,67300000,VERIFIED,,metro
ENT_12049,INDIVIDUAL,46600000,VERIFIED,56.0,metro
ENT_12050,INDIVIDUAL,3900000,VERIFIED,19.0,rural
ENT_12051,INDIVIDUAL,3300000,VERIFIED,27.0,tier2
ENT_12052,INDIVIDUAL,41600000,VERIFIED,22.0,rural
ENT_12053,INDIVIDUAL,70600000,VERIFIED,46.0,metro
ENT_12054,INDIVIDUAL,6100000,VERIFIED,51.0,metro
ENT_12055,INDIVIDUAL,5800000,VERIFIED,63.0,metro
ENT_12056,INDIVIDUAL,1200000,VERIFIED,60.0,metro
ENT_12057,BUSINESS,32600000,VERIFIED,,metro
ENT_12058,BUSINESS,28900000,VERIFIED,,metro
ENT_12059,BUSINESS,2400000,VERIFIED,,metro
ENT_12060,INDIVIDUAL,600000,VERIFIED,21.0,metro
ENT_12061,INDIVIDUAL,600000,VERIFIED,45.0,tier2
ENT_12062,INDIVIDUAL,6900000,VERIFIED,21.0,metro
ENT_12063,INDIVIDUAL,40500000,VERIFIED,36.0,metro
ENT_12064,INDIVIDUAL,500000,VERIFIED,29.0,metro
ENT_12065,INDIVIDUAL,1500000,VERIFIED,39.0,rural
ENT_12066,INDIVIDUAL,300000,VERIFIED,40.0,metro
ENT_12067,TRUST,92900000,VERIFIED,,rural
ENT_12068,INDIVIDUAL,8000000,VERIFIED,38.0,rural
ENT_12069,INDIVIDUAL,0,VERIFIED,42.0,rural
ENT_12070,INDIVIDUAL,1100000,VERIFIED,40.0,rural
ENT_12071,BUSINESS,6900000,VERIFIED,,metro
ENT_12072,TRUST,8400000,VERIFIED,,metro
ENT_12073,INDIVIDUAL,8100000,VERIFIED,64.0,tier2
ENT_12074,INDIVIDUAL,1200000,VERIFIED,51.0,metro
ENT_12075,INDIVIDUAL,5300000,VERIFIED,64.0,metro
ENT_12076,INDIVIDUAL,85100000,VERIFIED,30.0,metro
ENT_12077,INDIVIDUAL,900000,VERIFIED,24.0,rural
ENT_12078,BUSINESS,94800000,VERIFIED,,tier2
ENT_12079,TRUST,6800000,VERIFIED,,tier2
ENT_12080,INDIVIDUAL,500000,VERIFIED,19.0,metro
ENT_12081,TRUST,15400000,VERIFIED,,metro
ENT_12082,INDIVIDUAL,1000000,VERIFIED,46.0,tier2
ENT_12083,TRUST,58500000,VERIFIED,,tier2
ENT_12084,INDIVIDUAL,0,VERIFIED,34.0,tier2
ENT_12085,INDIVIDUAL,89000000,VERIFIED,56.0,metro
ENT_12086,INDIVIDUAL,700000,VERIFIED,53.0,tier2
ENT_12087,INDIVIDUAL,4900000,VERIFIED,24.0,tier2
ENT_12088,INDIVIDUAL,300000,VERIFIED,61.0,tier2
ENT_12089,INDIVIDUAL,6900000,VERIFIED,49.0,rural
ENT_12090,INDIVIDUAL,1900000,VERIFIED,38.0,tier2
ENT_12091,INDIVIDUAL,3000000,VERIFIED,26.0,tier2
ENT_12092,BUSINESS,9000000,VERIFIED,,metro
ENT_12093,INDIVIDUAL,300000,VERIFIED,37.0,tier2
ENT_12094,BUSINESS,1100000,VERIFIED,,tier2
ENT_12095,INDIVIDUAL,41700000,VERIFIED,48.0,tier2
ENT_12096,INDIVIDUAL,800000,VERIFIED,59.0,rural
ENT_12097,INDIVIDUAL,7400000,VERIFIED,37.0,metro
ENT_12098,BUSINESS,94100000,VERIFIED,,rural
ENT_12099,INDIVIDUAL,600000,VERIFIED,46.0,metro
ENT_12100,INDIVIDUAL,1000000,VERIFIED,53.0,metro
ENT_12101,INDIVIDUAL,2200000,VERIFIED,42.0,metro
ENT_12102,INDIVIDUAL,10000000,VERIFIED,25.0,metro
ENT_12103,INDIVIDUAL,8500000,VERIFIED,41.0,rural
ENT_12104,INDIVIDUAL,0,VERIFIED,49.0,metro
ENT_12105,INDIVIDUAL,1100000,VERIFIED,28.0,metro
ENT_12106,INDIVIDUAL,1400000,VERIFIED,31.0,metro
ENT_12107,INDIVIDUAL,400000,VERIFIED,19.0,metro
ENT_12108,BUSINESS,9800000,VERIFIED,,metro
ENT_12109,INDIVIDUAL,1800000,VERIFIED,35.0,metro
ENT_12110,INDIVIDUAL,1500000,VERIFIED,23.0,tier2
ENT_12111,BUSINESS,5000000,VERIFIED,,tier2
ENT_12112,INDIVIDUAL,0,VERIFIED,55.0,rural
ENT_12113,INDIVIDUAL,1500000,VERIFIED,50.0,metro
ENT_12114,INDIVIDUAL,800000,VERIFIED,62.0,tier2
ENT_12115,INDIVIDUAL,1100000,VERIFIED,50.0,rural
ENT_12116,INDIVIDUAL,0,VERIFIED,29.0,metro
ENT_12117,INDIVIDUAL,700000,VERIFIED,64.0,metro
ENT_12118,INDIVIDUAL,700000,VERIFIED,29.0,tier2
ENT_12119,INDIVIDUAL,0,VERIFIED,29.0,metro
ENT_12120,BUSINESS,50800000,VERIFIED,,metro
ENT_12121,INDIVIDUAL,300000,VERIFIED,48.0,tier2
ENT_12122,INDIVIDUAL,500000,VERIFIED,33.0,tier2
ENT_12123,INDIVIDUAL,6600000,VERIFIED,19.0,tier2
ENT_12124,INDIVIDUAL,3600000,VERIFIED,37.0,tier2
ENT_12125,INDIVIDUAL,1000000,VERIFIED,41.0,rural
ENT_12126,INDIVIDUAL,1300000,VERIFIED,19.0,tier2
ENT_12127,TRUST,49800000,VERIFIED,,tier2
ENT_12128,INDIVIDUAL,0,VERIFIED,26.0,tier2
ENT_12129,INDIVIDUAL,25700000,VERIFIED,46.0,tier2
ENT_12130,INDIVIDUAL,900000,VERIFIED,53.0,rural
ENT_12131,INDIVIDUAL,700000,VERIFIED,24.0,tier2
ENT_12132,INDIVIDUAL,1000000,VERIFIED,56.0,metro
ENT_12133,INDIVIDUAL,800000,VERIFIED,33.0,rural
ENT_12134,INDIVIDUAL,1300000,VERIFIED,19.0,rural
ENT_12135,INDIVIDUAL,2600000,VERIFIED,33.0,tier2
ENT_12136,INDIVIDUAL,11600000,VERIFIED,18.0,tier2
ENT_12137,INDIVIDUAL,300000,VERIFIED,44.0,tier2
ENT_12138,INDIVIDUAL,9000000,VERIFIED,35.0,metro
ENT_12139,INDIVIDUAL,1200000,VERIFIED,27.0,metro
ENT_12140,TRUST,6100000,VERIFIED,,tier2
ENT_12141,INDIVIDUAL,93900000,VERIFIED,52.0,rural
ENT_12142,INDIVIDUAL,83400000,VERIFIED,27.0,metro
ENT_12143,INDIVIDUAL,700000,VERIFIED,26.0,metro
ENT_12144,BUSINESS,7600000,VERIFIED,,metro
ENT_12145,INDIVIDUAL,2000000,VERIFIED,34.0,tier2
ENT_12146,INDIVIDUAL,7900000,VERIFIED,60.0,metro
ENT_12147,INDIVIDUAL,600000,VERIFIED,26.0,metro
ENT_12148,BUSINESS,22200000,VERIFIED,,tier2
ENT_12149,INDIVIDUAL,0,VERIFIED,50.0,tier2
ENT_12150,INDIVIDUAL,500000,VERIFIED,25.0,metro
ENT_12151,INDIVIDUAL,80900000,VERIFIED,38.0,tier2
ENT_12152,INDIVIDUAL,1500000,VERIFIED,34.0,metro
ENT_12153,INDIVIDUAL,1000000,VERIFIED,26.0,metro
ENT_12154,INDIVIDUAL,0,VERIFIED,34.0,rural
ENT_12155,BUSINESS,92100000,VERIFIED,,metro
ENT_12156,INDIVIDUAL,77300000,VERIFIED,39.0,tier2
ENT_12157,BUSINESS,7200000,VERIFIED,,metro
ENT_12158,BUSINESS,7700000,VERIFIED,,metro
ENT_12159,TRUST,2800000,VERIFIED,,tier2
ENT_12160,INDIVIDUAL,1600000,VERIFIED,43.0,tier2
ENT_12161,BUSINESS,1000000,VERIFIED,,tier2
ENT_12162,INDIVIDUAL,900000,VERIFIED,65.0,tier2
ENT_12163,INDIVIDUAL,1100000,VERIFIED,40.0,tier2
ENT_12164,INDIVIDUAL,400000,VERIFIED,64.0,tier2
ENT_12165,INDIVIDUAL,600000,VERIFIED,32.0,metro
ENT_12166,TRUST,88400000,VERIFIED,,rural
ENT_12167,TRUST,90000000,VERIFIED,,tier2
ENT_12168,INDIVIDUAL,4700000,VERIFIED,61.0,rural
ENT_12169,INDIVIDUAL,1200000,VERIFIED,28.0,metro
ENT_12170,INDIVIDUAL,2900000,VERIFIED,65.0,tier2
ENT_12171,INDIVIDUAL,6100000,VERIFIED,27.0,metro
ENT_12172,INDIVIDUAL,8800000,VERIFIED,40.0,metro
ENT_12173,INDIVIDUAL,1000000,VERIFIED,38.0,metro
ENT_12174,BUSINESS,25400000,VERIFIED,,metro
ENT_12175,INDIVIDUAL,1200000,VERIFIED,22.0,metro
ENT_12176,INDIVIDUAL,1400000,VERIFIED,43.0,metro
ENT_12177,BUSINESS,21400000,VERIFIED,,metro
ENT_12178,INDIVIDUAL,4800000,VERIFIED,34.0,tier2
ENT_12179,INDIVIDUAL,8200000,VERIFIED,20.0,tier2
ENT_12180,INDIVIDUAL,900000,VERIFIED,49.0,tier2
ENT_12181,INDIVIDUAL,7500000,VERIFIED,21.0,metro
ENT_12182,BUSINESS,3800000,VERIFIED,,tier2
ENT_12183,INDIVIDUAL,10900000,VERIFIED,53.0,metro
ENT_12184,INDIVIDUAL,7100000,VERIFIED,25.0,tier2
ENT_12185,INDIVIDUAL,1200000,VERIFIED,30.0,tier2
ENT_12186,INDIVIDUAL,3900000,VERIFIED,50.0,rural
ENT_12187,BUSINESS,37500000,VERIFIED,,metro
ENT_12188,BUSINESS,2300000,VERIFIED,,metro
ENT_12189,INDIVIDUAL,1400000,VERIFIED,19.0,tier2
ENT_12190,INDIVIDUAL,9000000,VERIFIED,64.0,tier2
ENT_12191,INDIVIDUAL,9900000,VERIFIED,41.0,tier2
ENT_12192,TRUST,9800000,VERIFIED,,metro
ENT_12193,INDIVIDUAL,7100000,VERIFIED,51.0,metro
ENT_12194,INDIVIDUAL,34000000,VERIFIED,62.0,tier2
ENT_12195,BUSINESS,9000000,VERIFIED,,metro
ENT_12196,INDIVIDUAL,900000,VERIFIED,47.0,tier2
ENT_12197,BUSINESS,7900000,VERIFIED,,metro
ENT_12198,INDIVIDUAL,0,VERIFIED,54.0,tier2
ENT_12199,INDIVIDUAL,1000000,VERIFIED,59.0,metro
ENT_12200,INDIVIDUAL,6200000,VERIFIED,34.0,metro
ENT_12201,INDIVIDUAL,0,VERIFIED,52.0,metro
ENT_12202,INDIVIDUAL,1300000,VERIFIED,28.0,metro
ENT_12203,TRUST,33400000,VERIFIED,,metro
ENT_12204,INDIVIDUAL,1500000,VERIFIED,51.0,metro
ENT_12205,INDIVIDUAL,600000,VERIFIED,19.0,metro
ENT_12206,INDIVIDUAL,1500000,VERIFIED,29.0,metro
ENT_12207,BUSINESS,9700000,VERIFIED,,metro
ENT_12208,TRUST,4000000,VERIFIED,,metro
ENT_12209,INDIVIDUAL,700000,VERIFIED,22.0,tier2
ENT_12210,INDIVIDUAL,7900000,VERIFIED,28.0,metro
ENT_12211,INDIVIDUAL,1200000,VERIFIED,46.0,metro
ENT_12212,INDIVIDUAL,1200000,VERIFIED,50.0,tier2
ENT_12213,INDIVIDUAL,1400000,VERIFIED,37.0,rural
ENT_12214,BUSINESS,39300000,VERIFIED,,rural
ENT_12215,INDIVIDUAL,7800000,VERIFIED,32.0,metro
ENT_12216,INDIVIDUAL,90000000,VERIFIED,58.0,tier2
ENT_12217,INDIVIDUAL,700000,VERIFIED,43.0,tier2
ENT_12218,INDIVIDUAL,7300000,VERIFIED,48.0,tier2
ENT_12219,INDIVIDUAL,0,VERIFIED,33.0,tier2
ENT_12220,INDIVIDUAL,65600000,VERIFIED,22.0,metro
ENT_12221,INDIVIDUAL,0,VERIFIED,62.0,metro
ENT_12222,INDIVIDUAL,7600000,VERIFIED,28.0,tier2
ENT_12223,INDIVIDUAL,1900000,VERIFIED,55.0,tier2
ENT_12224,INDIVIDUAL,0,VERIFIED,29.0,metro
ENT_12225,INDIVIDUAL,8900000,VERIFIED,30.0,metro
ENT_12226,INDIVIDUAL,700000,VERIFIED,59.0,metro
ENT_12227,INDIVIDUAL,5400000,VERIFIED,64.0,rural
ENT_12228,INDIVIDUAL,26400000,VERIFIED,46.0,tier2
ENT_12229,INDIVIDUAL,3200000,VERIFIED,36.0,metro
ENT_12230,INDIVIDUAL,9700000,VERIFIED,47.0,rural
ENT_12231,INDIVIDUAL,900000,VERIFIED,43.0,tier2
ENT_12232,INDIVIDUAL,4300000,VERIFIED,26.0,rural
ENT_12233,INDIVIDUAL,600000,VERIFIED,48.0,metro
ENT_12234,TRUST,6700000,VERIFIED,,metro
ENT_12235,BUSINESS,1300000,VERIFIED,,tier2
ENT_12236,INDIVIDUAL,8200000,VERIFIED,19.0,tier2
ENT_12237,INDIVIDUAL,28000000,VERIFIED,23.0,rural
ENT_12238,BUSINESS,5600000,VERIFIED,,metro
ENT_12239,INDIVIDUAL,900000,VERIFIED,28.0,metro
ENT_12240,INDIVIDUAL,2300000,VERIFIED,56.0,metro
ENT_12241,INDIVIDUAL,1500000,VERIFIED,50.0,rural
ENT_12242,INDIVIDUAL,500000,VERIFIED,52.0,metro
ENT_12243,BUSINESS,3100000,VERIFIED,,metro
ENT_12244,INDIVIDUAL,0,VERIFIED,34.0,metro
ENT_12245,INDIVIDUAL,65300000,VERIFIED,28.0,tier2
ENT_12246,INDIVIDUAL,1000000,VERIFIED,57.0,metro
ENT_12247,INDIVIDUAL,77600000,VERIFIED,47.0,tier2
ENT_12248,INDIVIDUAL,60100000,VERIFIED,28.0,tier2
ENT_12249,INDIVIDUAL,3700000,VERIFIED,48.0,metro
ENT_12250,INDIVIDUAL,1300000,VERIFIED,52.0,rural
ENT_12251,INDIVIDUAL,1400000,VERIFIED,59.0,metro
ENT_12252,INDIVIDUAL,1200000,VERIFIED,57.0,rural
ENT_12253,TRUST,16900000,VERIFIED,,tier2
ENT_12254,INDIVIDUAL,4400000,VERIFIED,57.0,tier2
ENT_12255,INDIVIDUAL,5300000,VERIFIED,23.0,rural
ENT_12256,INDIVIDUAL,900000,VERIFIED,52.0,metro
ENT_12257,INDIVIDUAL,8400000,VERIFIED,31.0,tier2
ENT_12258,INDIVIDUAL,1600000,VERIFIED,47.0,metro
ENT_12259,INDIVIDUAL,1200000,VERIFIED,57.0,metro
ENT_12260,INDIVIDUAL,44700000,VERIFIED,48.0,tier2
ENT_12261,INDIVIDUAL,500000,VERIFIED,29.0,metro
ENT_12262,INDIVIDUAL,2500000,VERIFIED,60.0,metro
ENT_12263,INDIVIDUAL,27200000,VERIFIED,41.0,metro
ENT_12264,INDIVIDUAL,5600000,VERIFIED,38.0,tier2
ENT_12265,INDIVIDUAL,0,VERIFIED,54.0,metro
ENT_12266,INDIVIDUAL,900000,VERIFIED,48.0,rural
ENT_12267,INDIVIDUAL,6600000,VERIFIED,60.0,metro
ENT_12268,INDIVIDUAL,0,VERIFIED,46.0,metro
ENT_12269,INDIVIDUAL,300000,VERIFIED,43.0,metro
ENT_12270,INDIVIDUAL,700000,VERIFIED,18.0,tier2
ENT_12271,INDIVIDUAL,1400000,VERIFIED,47.0,metro
ENT_12272,INDIVIDUAL,1400000,VERIFIED,25.0,metro
ENT_12273,INDIVIDUAL,0,VERIFIED,43.0,metro
ENT_12274,INDIVIDUAL,4800000,VERIFIED,34.0,metro
ENT_12275,INDIVIDUAL,8800000,VERIFIED,41.0,metro
ENT_12276,INDIVIDUAL,7600000,VERIFIED,35.0,tier2
ENT_12277,INDIVIDUAL,8300000,VERIFIED,29.0,rural
ENT_12278,INDIVIDUAL,6100000,VERIFIED,20.0,tier2
ENT_12279,INDIVIDUAL,5500000,VERIFIED,22.0,metro
ENT_12280,INDIVIDUAL,1100000,VERIFIED,58.0,metro
ENT_12281,INDIVIDUAL,1100000,VERIFIED,65.0,metro
ENT_12282,INDIVIDUAL,300000,VERIFIED,48.0,metro
ENT_12283,BUSINESS,5300000,VERIFIED,,tier2
ENT_12284,INDIVIDUAL,600000,VERIFIED,23.0,metro
ENT_12285,INDIVIDUAL,1400000,VERIFIED,52.0,tier2
ENT_12286,INDIVIDUAL,1300000,VERIFIED,22.0,tier2
ENT_12287,INDIVIDUAL,6000000,VERIFIED,24.0,tier2
ENT_12288,INDIVIDUAL,0,VERIFIED,52.0,tier2
ENT_12289,INDIVIDUAL,800000,VERIFIED,50.0,rural
ENT_12290,INDIVIDUAL,1200000,VERIFIED,60.0,metro
ENT_12291,INDIVIDUAL,2000000,VERIFIED,45.0,tier2
ENT_12292,INDIVIDUAL,0,VERIFIED,43.0,metro
ENT_12293,INDIVIDUAL,7400000,VERIFIED,53.0,metro
ENT_12294,INDIVIDUAL,3400000,VERIFIED,29.0,metro
ENT_12295,INDIVIDUAL,88300000,VERIFIED,38.0,metro
ENT_12296,INDIVIDUAL,9700000,VERIFIED,47.0,metro
ENT_12297,INDIVIDUAL,5300000,VERIFIED,65.0,metro
ENT_12298,INDIVIDUAL,4900000,VERIFIED,52.0,tier2
ENT_12299,BUSINESS,3100000,VERIFIED,,rural
ENT_12300,INDIVIDUAL,400000,VERIFIED,64.0,rural
ENT_12301,INDIVIDUAL,1000000,VERIFIED,21.0,rural
ENT_12302,BUSINESS,26500000,VERIFIED,,metro
ENT_12303,BUSINESS,7900000,VERIFIED,,metro
ENT_12304,INDIVIDUAL,1500000,VERIFIED,55.0,metro
ENT_12305,INDIVIDUAL,900000,VERIFIED,33.0,rural
ENT_12306,INDIVIDUAL,4500000,VERIFIED,63.0,rural
ENT_12307,INDIVIDUAL,51100000,VERIFIED,58.0,metro
ENT_12308,INDIVIDUAL,4000000,VERIFIED,49.0,metro
ENT_12309,INDIVIDUAL,7500000,VERIFIED,51.0,metro
ENT_12310,BUSINESS,4300000,VERIFIED,,tier2
ENT_12311,INDIVIDUAL,700000,VERIFIED,50.0,metro
ENT_12312,INDIVIDUAL,1500000,VERIFIED,58.0,metro
ENT_12313,INDIVIDUAL,50300000,VERIFIED,45.0,metro
ENT_12314,INDIVIDUAL,1000000,VERIFIED,62.0,tier2
ENT_12315,INDIVIDUAL,0,VERIFIED,27.0,rural
ENT_12316,BUSINESS,3600000,VERIFIED,,rural
ENT_12317,INDIVIDUAL,400000,VERIFIED,47.0,tier2
ENT_12318,INDIVIDUAL,6100000,VERIFIED,34.0,metro
ENT_12319,INDIVIDUAL,1800000,VERIFIED,43.0,rural
ENT_12320,INDIVIDUAL,1000000,VERIFIED,44.0,metro
ENT_12321,INDIVIDUAL,4700000,VERIFIED,28.0,metro
ENT_12322,INDIVIDUAL,1200000,VERIFIED,25.0,metro
ENT_12323,INDIVIDUAL,800000,VERIFIED,55.0,rural
ENT_12324,INDIVIDUAL,1200000,VERIFIED,47.0,rural
ENT_12325,INDIVIDUAL,48400000,VERIFIED,28.0,metro
ENT_12326,INDIVIDUAL,3700000,VERIFIED,51.0,metro
ENT_12327,BUSINESS,79800000,VERIFIED,,metro
ENT_12328,INDIVIDUAL,4700000,VERIFIED,37.0,metro
ENT_12329,INDIVIDUAL,1100000,VERIFIED,42.0,metro
ENT_12330,INDIVIDUAL,1100000,VERIFIED,47.0,tier2
ENT_12331,BUSINESS,3600000,VERIFIED,,metro
ENT_12332,BUSINESS,4400000,VERIFIED,,tier2
ENT_12333,INDIVIDUAL,1000000,VERIFIED,36.0,metro
ENT_12334,INDIVIDUAL,9100000,VERIFIED,32.0,metro
ENT_12335,INDIVIDUAL,700000,VERIFIED,53.0,tier2
ENT_12336,INDIVIDUAL,1300000,VERIFIED,54.0,tier2
ENT_12337,BUSINESS,79000000,VERIFIED,,rural
ENT_12338,INDIVIDUAL,6600000,VERIFIED,51.0,metro
ENT_12339,INDIVIDUAL,9900000,VERIFIED,57.0,rural
ENT_12340,INDIVIDUAL,800000,VERIFIED,41.0,rural
ENT_12341,INDIVIDUAL,16900000,VERIFIED,27.0,metro
ENT_12342,INDIVIDUAL,2000000,VERIFIED,34.0,rural
ENT_12343,INDIVIDUAL,2600000,VERIFIED,38.0,metro
ENT_12344,BUSINESS,1000000,VERIFIED,,metro
ENT_12345,INDIVIDUAL,1200000,VERIFIED,64.0,metro
ENT_12346,INDIVIDUAL,98000000,VERIFIED,36.0,rural
ENT_12347,INDIVIDUAL,8200000,VERIFIED,24.0,metro
ENT_12348,INDIVIDUAL,10400000,VERIFIED,26.0,metro
ENT_12349,INDIVIDUAL,9500000,VERIFIED,48.0,metro
ENT_12350,INDIVIDUAL,1400000,VERIFIED,58.0,metro
ENT_12351,BUSINESS,2800000,VERIFIED,,rural
ENT_12352,INDIVIDUAL,1400000,VERIFIED,36.0,metro
ENT_12353,INDIVIDUAL,500000,VERIFIED,23.0,metro
ENT_12354,INDIVIDUAL,900000,VERIFIED,38.0,metro
ENT_12355,INDIVIDUAL,82400000,VERIFIED,45.0,rural
ENT_12356,INDIVIDUAL,3300000,VERIFIED,28.0,tier2
ENT_12357,TRUST,39000000,VERIFIED,,rural
ENT_12358,INDIVIDUAL,0,VERIFIED,42.0,metro
ENT_12359,INDIVIDUAL,600000,VERIFIED,62.0,rural
ENT_12360,INDIVIDUAL,1400000,VERIFIED,47.0,rural
ENT_12361,BUSINESS,24500000,VERIFIED,,tier2
ENT_12362,INDIVIDUAL,3400000,VERIFIED,53.0,tier2
ENT_12363,INDIVIDUAL,5200000,VERIFIED,23.0,metro
ENT_12364,INDIVIDUAL,700000,VERIFIED,47.0,metro
ENT_12365,INDIVIDUAL,9900000,VERIFIED,18.0,tier2
ENT_12366,INDIVIDUAL,600000,VERIFIED,28.0,metro
ENT_12367,INDIVIDUAL,1400000,VERIFIED,37.0,metro
ENT_12368,INDIVIDUAL,6000000,VERIFIED,28.0,rural
ENT_12369,INDIVIDUAL,1500000,VERIFIED,31.0,metro
ENT_12370,INDIVIDUAL,1400000,VERIFIED,61.0,tier2
ENT_12371,BUSINESS,1900000,VERIFIED,,metro
ENT_12372,BUSINESS,47200000,VERIFIED,,rural
ENT_12373,BUSINESS,8700000,VERIFIED,,rural
ENT_12374,INDIVIDUAL,2000000,VERIFIED,52.0,metro
ENT_12375,INDIVIDUAL,1000000,VERIFIED,24.0,rural
ENT_12376,BUSINESS,4500000,VERIFIED,,tier2
ENT_12377,INDIVIDUAL,0,VERIFIED,20.0,tier2
ENT_12378,INDIVIDUAL,4000000,VERIFIED,34.0,metro
ENT_12379,INDIVIDUAL,300000,VERIFIED,21.0,tier2
ENT_12380,BUSINESS,61500000,VERIFIED,,metro
ENT_12381,INDIVIDUAL,1100000,VERIFIED,60.0,metro
ENT_12382,INDIVIDUAL,1000000,VERIFIED,46.0,metro
ENT_12383,INDIVIDUAL,1400000,VERIFIED,45.0,rural
ENT_12384,BUSINESS,8400000,VERIFIED,,metro
ENT_12385,INDIVIDUAL,0,VERIFIED,56.0,metro
ENT_12386,BUSINESS,94400000,VERIFIED,,metro
ENT_12387,INDIVIDUAL,500000,VERIFIED,29.0,metro
ENT_12388,INDIVIDUAL,5500000,VERIFIED,29.0,metro
ENT_12389,INDIVIDUAL,72300000,VERIFIED,53.0,metro
ENT_12390,INDIVIDUAL,300000,VERIFIED,64.0,rural
ENT_12391,INDIVIDUAL,1000000,VERIFIED,46.0,tier2
ENT_12392,INDIVIDUAL,700000,VERIFIED,55.0,metro
ENT_12393,INDIVIDUAL,48400000,VERIFIED,27.0,tier2
ENT_12394,TRUST,75400000,VERIFIED,,metro
ENT_12395,INDIVIDUAL,1300000,VERIFIED,37.0,rural
ENT_12396,TRUST,1700000,VERIFIED,,rural
ENT_12397,INDIVIDUAL,1100000,VERIFIED,40.0,tier2
ENT_12398,INDIVIDUAL,5500000,VERIFIED,37.0,rural
ENT_12399,INDIVIDUAL,1200000,VERIFIED,55.0,rural
ENT_12400,INDIVIDUAL,8000000,VERIFIED,54.0,metro
ENT_12401,INDIVIDUAL,7200000,VERIFIED,50.0,rural
ENT_12402,TRUST,78500000,VERIFIED,,tier2
ENT_12403,INDIVIDUAL,9100000,VERIFIED,26.0,rural
ENT_12404,INDIVIDUAL,6200000,VERIFIED,52.0,metro
ENT_12405,INDIVIDUAL,0,VERIFIED,38.0,metro
